,rank,Track Name,Artist,views,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,season,season1,year,year1,week,Precipitation,GDP,Suicide,Unemployment,population,temperature_ave,hi_temp,low_temp,time,date
1663,14位,Myra,Tani Yuuki,1.48,0.6830000000000000,0.318,-13.335,0.0349,0.71,9.05E-05,0.16700000000000000,0.5870000000000000,144.02700000000000,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1664,15位,魔法の絨毯,川崎 鷹也,1.44,0.514,0.309,-6.292000000000000,0.0534,0.777,0.0,0.121,0.569,71.378,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1665,16位,エピソード,Sui,1.4,0.5660000000000000,0.541,-12.707,0.0335,0.544,0.000324,0.263,0.862,97.532,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1666,17位,春雷,Kenshi Yonezu,1.36,0.693,0.8810000000000000,-3.176,0.0383,0.203,0.0,0.0553,0.8810000000000000,124.006,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1667,18位,打上花火,Kenshi Yonezu,1.32,0.634,0.5920000000000000,-6.808,0.0266,0.162,0.0,0.0776,0.448,97.041,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1668,19位,vivi,Kenshi Yonezu,1.28,0.5530000000000000,0.937,-4.227,0.079,0.0014,2.46E-06,0.163,0.804,119.981,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1669,20位,愛麗絲(正式表記はAliceの中国語簡体字表記となります。),Kenshi Yonezu,1.24,0.669,0.96,-3.019,0.0999,0.0103,0.0,0.106,0.7440000000000000,114.97,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1670,21位,Make you happy,NiziU,1.2,0.78,0.885,-3.745,0.122,0.0436,2.8E-05,0.105,0.8080000000000000,160.08700000000000,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1671,22位,Into the I-LAND - Applicants Version,I-LAND,1.16,0.522,0.916,-4.766,0.0786,0.016,0.0,0.149,0.5490000000000000,122.046,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1672,23位,クリームソーダとシャンデリア,mei,1.12,0.7290000000000000,0.831,-3.236,0.0357,0.0623,0.0,0.254,0.823,125.036,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1673,24位,つっぱり High School Rock'n Roll(登校編),横浜銀蝿,1.08,0.529,0.961,-1.756,0.0891,0.0998,1.62E-06,0.101,0.961,184.797,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1674,25位,クランベリーとパンケーキ,Kenshi Yonezu,1.04,0.62,0.826,-5.966,0.0291,0.189,0.0,0.459,0.742,128.923,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1675,26位,amen,Kenshi Yonezu,1.0,0.528,0.755,-4.9110000000000000,0.0727,0.4970000000000000,0.0,0.105,0.277,87.73,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1676,27位,街,Kenshi Yonezu,0.96,0.36,0.918,-3.18,0.0496,0.00187,0.00267,0.277,0.644,164.87900000000000,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1677,28位,ナンバーナイン,Kenshi Yonezu,0.92,0.72,0.773,-6.155,0.0369,0.007890000000000000,1.03E-06,0.0797,0.469,110.014,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1678,29位,ゴーゴー幽霊船,Kenshi Yonezu,0.88,0.5720000000000000,0.917,-3.872,0.0645,0.0457,1.39E-06,0.0939,0.967,89.99,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1679,30位,恋と病熱,Kenshi Yonezu,0.84,0.369,0.597,-4.41,0.0357,0.0347,1.55E-06,0.246,0.772,179.877,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1680,31位,香水,Eito,0.8,0.848,0.35200000000000000,-6.838000000000000,0.041,0.8240000000000000,0.0,0.0906,0.7760000000000000,121.833,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1681,32位,夜に駆ける,YOASOBI,0.76,0.67,0.8740000000000000,-5.221,0.0305,0.00231,1.72E-05,0.3,0.789,130.041,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1682,33位,Paper Flower,Kenshi Yonezu,0.72,0.5480000000000000,0.603,-8.987,0.0562,0.489,0.000154,0.117,0.57,81.013,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1683,34位,でしょましょ,Kenshi Yonezu,0.68,0.703,0.41,-8.008,0.034,0.115,0.0,0.133,0.612,91.003,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1684,35位,ごめんね,Kenshi Yonezu,0.64,0.463,0.542,-8.991,0.112,0.179,1.65E-05,0.0894,0.5870000000000000,105.075,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1685,36位,ララバイさよなら,Kenshi Yonezu,0.6,0.649,0.58,-4.495,0.0295,0.354,0.0,0.35,0.754,94.968,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1686,37位,翡翠の狼,Kenshi Yonezu,0.56,0.741,0.893,-4.323,0.0373,0.5760000000000000,5.17E-06,0.312,0.965,121.009,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1687,38位,Neighbourhood,Kenshi Yonezu,0.52,0.494,0.8060000000000000,-3.632,0.029,0.152,0.0,0.197,0.574,89.971,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1688,39位,たぶん,YOASOBI,0.48,0.747,0.6660000000000000,-6.395,0.0324,0.146,0.000912,0.0981,0.731,90.008,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1689,40位,猫 〜THE FIRST TAKE ver.〜,DISH//,0.44,0.6410000000000000,0.5760000000000000,-6.772,0.139,0.564,0.0,0.114,0.622,77.005,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1690,41位,fogbound ( + 池田エライザ ),Kenshi Yonezu,0.4,0.743,0.599,-7.957000000000000,0.0302,0.0252,0.00128,0.107,0.281,119.974,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1691,42位,かくれんぼ,優里,0.36,0.6710000000000000,0.505,-7.575,0.0629,0.417,0.0,0.124,0.311,156.019,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1692,43位,あめふり婦人,Kenshi Yonezu,0.32,0.38,0.7980000000000000,-3.627,0.129,0.00421,0.0,0.0922,0.872,185.024,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1693,44位,砂の惑星 ( + 初音ミク ),Kenshi Yonezu,0.28,0.507,0.94,-3.264,0.0927,0.0252,0.0,0.152,0.917,94.874,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1694,45位,裸の心,Aimyon,0.24,0.5590000000000000,0.448,-4.11,0.0275,0.537,1.85E-05,0.0915,0.354,148.011,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1695,46位,Route 246,Nogizaka46,0.2,0.73,0.838,-2.959,0.0312,0.341,0.0,0.433,0.847,124.953,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1696,47位,HELLO,Official HIGE DANdism,0.16,0.526,0.883,-4.335,0.035,0.0007640000000000000,0.0,0.37,0.5380000000000000,126.968,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1697,48位,Dolphin,OH MY GIRL,0.12,0.858,0.68,-4.5310000000000000,0.0795,0.171,0.0,0.173,0.621,113.993,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1698,49位,春を告げる,yama,0.08,0.5480000000000000,0.871,-5.377000000000000,0.123,0.0397,0.0,0.35700000000000000,0.487,120.009,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1699,50位,飛燕,Kenshi Yonezu,0.04,0.595,0.752,-4.691,0.0279,0.0252,0.0,0.336,0.602,132.018,20年8月3週目,2020-08-03,2020年,2020,34週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,34,189
1700,1位,Lemon,Kenshi Yonezu,2.0,0.525,0.6460000000000000,-4.963,0.0268,0.304,0.0,0.297,0.373,86.95700000000000,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1701,2位,馬と鹿,Kenshi Yonezu,1.96,0.643,0.447,-6.4110000000000000,0.0256,0.0978,0.0,0.28600000000000000,0.6760000000000000,91.019,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1702,3位,ピースサイン,Kenshi Yonezu,1.92,0.593,0.935,-3.853,0.0684,0.00221,0.0,0.315,0.618,100.003,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1703,4位,Flamingo,Kenshi Yonezu,1.88,0.76,0.6680000000000000,-6.0,0.0546,0.165,0.0,0.0917,0.913,114.075,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1704,5位,パプリカ,Kenshi Yonezu,1.84,0.758,0.5540000000000000,-7.249,0.0412,0.303,0.0,0.126,0.459,103.003,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1705,6位,ぎゅっと。,もさを。,1.8,0.773,0.363,-7.3040000000000000,0.0383,0.8140000000000000,0.0,0.103,0.774,119.994,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1706,7位,海の幽霊,Kenshi Yonezu,1.76,0.518,0.397,-10.249,0.0386,0.721,3.27E-06,0.126,0.177,89.897,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1707,8位,魔法の絨毯,川崎 鷹也,1.72,0.514,0.309,-6.292000000000000,0.0534,0.777,0.0,0.121,0.569,71.378,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1708,9位,LOSER,Kenshi Yonezu,1.68,0.679,0.931,-3.74,0.0474,0.00466,0.0,0.0652,0.962,121.001,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1709,10位,キンモクセイ,オレンジスパイニクラブ,1.64,0.5540000000000000,0.7610000000000000,-3.937,0.034,0.0991,0.0,0.145,0.327,105.041,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1710,11位,TEENAGE RIOT,Kenshi Yonezu,1.6,0.67,0.949,-5.525,0.11,0.0026,0.0,0.0977,0.467,131.957,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1711,12位,灰色と青 ( + 菅田将暉 ),Kenshi Yonezu,1.56,0.522,0.597,-4.883,0.0295,0.345,0.0,0.103,0.387,80.952,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1712,13位,春雷,Kenshi Yonezu,1.52,0.693,0.8810000000000000,-3.176,0.0383,0.203,0.0,0.0553,0.8810000000000000,124.006,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1713,14位,Night Diver,三浦春馬,1.48,0.682,0.862,-4.824,0.172,0.0354,0.0,0.341,0.643,122.975,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1714,15位,クリームソーダとシャンデリア,mei,1.44,0.7290000000000000,0.831,-3.236,0.0357,0.0623,0.0,0.254,0.823,125.036,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1715,16位,Myra,Tani Yuuki,1.4,0.6830000000000000,0.318,-13.335,0.0349,0.71,9.05E-05,0.16700000000000000,0.5870000000000000,144.02700000000000,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1716,17位,orion,Kenshi Yonezu,1.36,0.7020000000000000,0.614,-4.93,0.028,0.103,0.0,0.231,0.507,104.022,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1717,18位,エピソード,Sui,1.32,0.5660000000000000,0.541,-12.707,0.0335,0.544,0.000324,0.263,0.862,97.532,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1718,19位,打上花火,Kenshi Yonezu,1.28,0.634,0.5920000000000000,-6.808,0.0266,0.162,0.0,0.0776,0.448,97.041,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1719,20位,ゴーゴー幽霊船,Kenshi Yonezu,1.24,0.5720000000000000,0.917,-3.872,0.0645,0.0457,1.39E-06,0.0939,0.967,89.99,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1720,21位,スマイル,森七菜,1.2,0.784,0.743,-4.842,0.0303,0.15,0.0,0.295,0.8860000000000000,123.986,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1721,22位,Make you happy,NiziU,1.16,0.78,0.885,-3.745,0.122,0.0436,2.8E-05,0.105,0.8080000000000000,160.08700000000000,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1722,23位,愛麗絲(正式表記はAliceの中国語簡体字表記となります。),Kenshi Yonezu,1.12,0.669,0.96,-3.019,0.0999,0.0103,0.0,0.106,0.7440000000000000,114.97,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1723,24位,砂の惑星 ( + 初音ミク ),Kenshi Yonezu,1.08,0.507,0.94,-3.264,0.0927,0.0252,0.0,0.152,0.917,94.874,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1724,25位,つっぱり High School Rock'n Roll(登校編),横浜銀蝿,1.04,0.529,0.961,-1.756,0.0891,0.0998,1.62E-06,0.101,0.961,184.797,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1725,26位,amen,Kenshi Yonezu,1.0,0.528,0.755,-4.9110000000000000,0.0727,0.4970000000000000,0.0,0.105,0.277,87.73,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1726,27位,Into the I-LAND - Applicants Version,I-LAND,0.96,0.522,0.916,-4.766,0.0786,0.016,0.0,0.149,0.5490000000000000,122.046,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1727,28位,香水,Eito,0.92,0.848,0.35200000000000000,-6.838000000000000,0.041,0.8240000000000000,0.0,0.0906,0.7760000000000000,121.833,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1728,29位,不可幸力,Vaundy,0.88,0.69,0.815,-5.227,0.0426,0.0157,2.85E-06,0.0636,0.613,94.032,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1729,30位,vivi,Kenshi Yonezu,0.84,0.5530000000000000,0.937,-4.227,0.079,0.0014,2.46E-06,0.163,0.804,119.981,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1730,31位,夜に駆ける,YOASOBI,0.8,0.67,0.8740000000000000,-5.221,0.0305,0.00231,1.72E-05,0.3,0.789,130.041,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1731,32位,Paper Flower,Kenshi Yonezu,0.76,0.5480000000000000,0.603,-8.987,0.0562,0.489,0.000154,0.117,0.57,81.013,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1732,33位,かくれんぼ,優里,0.72,0.6710000000000000,0.505,-7.575,0.0629,0.417,0.0,0.124,0.311,156.019,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1733,34位,ナンバーナイン,Kenshi Yonezu,0.68,0.72,0.773,-6.155,0.0369,0.007890000000000000,1.03E-06,0.0797,0.469,110.014,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1734,35位,でしょましょ,Kenshi Yonezu,0.64,0.703,0.41,-8.008,0.034,0.115,0.0,0.133,0.612,91.003,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1735,36位,ごめんね,Kenshi Yonezu,0.6,0.463,0.542,-8.991,0.112,0.179,1.65E-05,0.0894,0.5870000000000000,105.075,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1736,37位,Neighbourhood,Kenshi Yonezu,0.56,0.494,0.8060000000000000,-3.632,0.029,0.152,0.0,0.197,0.574,89.971,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1737,38位,翡翠の狼,Kenshi Yonezu,0.52,0.741,0.893,-4.323,0.0373,0.5760000000000000,5.17E-06,0.312,0.965,121.009,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1738,39位,第六感,Reol,0.48,0.675,0.959,-1.754,0.0835,0.00893,8.48E-05,0.325,0.835,134.017,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1739,40位,クランベリーとパンケーキ,Kenshi Yonezu,0.44,0.62,0.826,-5.966,0.0291,0.189,0.0,0.459,0.742,128.923,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1740,41位,I&credible,I-LAND,0.4,0.5870000000000000,0.741,-5.562,0.0758,0.0921,0.0,0.221,0.269,93.096,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1741,42位,ララバイさよなら,Kenshi Yonezu,0.36,0.649,0.58,-4.495,0.0295,0.354,0.0,0.35,0.754,94.968,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1742,43位,たぶん,YOASOBI,0.32,0.747,0.6660000000000000,-6.395,0.0324,0.146,0.000912,0.0981,0.731,90.008,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1743,44位,恋と病熱,Kenshi Yonezu,0.28,0.369,0.597,-4.41,0.0357,0.0347,1.55E-06,0.246,0.772,179.877,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1744,45位,Laughter,Official HIGE DANdism,0.24,0.396,0.8010000000000000,-4.673,0.035,0.023,0.0,0.138,0.366,159.769,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1745,46位,ゆめくいしょうじょ,Kenshi Yonezu,0.2,0.594,0.369,-7.175,0.0261,0.7290000000000000,0.0,0.106,0.326,85.0,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1746,47位,黒い小姓,うつけ坂49,0.16,0.5820000000000000,0.895,-4.1610000000000000,0.0474,0.000255,0.0,0.307,0.789,127.945,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1747,48位,猫 〜THE FIRST TAKE ver.〜,DISH//,0.12,0.6410000000000000,0.5760000000000000,-6.772,0.139,0.564,0.0,0.114,0.622,77.005,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1748,49位,乾涸びたバスひとつ,Kenshi Yonezu,0.08,0.394,0.721,-3.736,0.0459,0.0874,1.25E-06,0.11,0.637,152.986,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1749,50位,Dolphin,OH MY GIRL,0.04,0.858,0.68,-4.5310000000000000,0.0795,0.171,0.0,0.173,0.621,113.993,20年8月4週目,2020-08-04,2020年,2020,35週目,78.8673469387755,5.5,1917.0,3.0,125808.0,28.4755102040816,37.0061224489796,21.8122448979592,35,190
1750,1位,魔法の絨毯,川崎 鷹也,2.0,0.514,0.309,-6.292000000000000,0.0534,0.777,0.0,0.121,0.569,71.378,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1751,2位,ぎゅっと。,もさを。,1.96,0.773,0.363,-7.3040000000000000,0.0383,0.8140000000000000,0.0,0.103,0.774,119.994,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1752,3位,キンモクセイ,オレンジスパイニクラブ,1.92,0.5540000000000000,0.7610000000000000,-3.937,0.034,0.0991,0.0,0.145,0.327,105.041,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1753,4位,感電,Kenshi Yonezu,1.88,0.633,0.723,-5.733,0.14300000000000000,0.107,0.0,0.0818,0.688,103.101,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
